id,original_title,original_language,genres,budget,revenue,runtime,release_date,production_companies,production_countries,vote_average,keywords
2539,Spanglish,en,"[{""id"": 35, ""name"": ""Comedy""}]",80000000,55041367,130,2004-12-17,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 456, ""name"": ""mother""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1650, ""name"": ""cook""}, {""id"": 1716, ""name"": ""milieu""}, {""id"": 2173, ""name"": ""illegal immigration""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 3200, ""name"": ""platonic love""}, {""id"": 3595, ""name"": ""deceived husband""}, {""id"": 4034, ""name"": ""class society""}, {""id"": 5083, ""name"": ""hysteria""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 5625, ""name"": ""relationship problems""}, {""id"": 6069, ""name"": ""class""}, {""id"": 6277, ""name"": ""language course""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 14638, ""name"": ""american""}, {""id"": 163127, ""name"": ""mexican""}, {""id"": 170652, ""name"": ""father figure""}]"
9297,Monster House,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",75000000,140175006,91,2006-07-21,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.3,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 208349, ""name"": ""child""}]"
3172,Bandits,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",75000000,67631903,123,2001-10-12,"[{""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Empire Pictures"", ""id"": 1212}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Lotus Pictures"", ""id"": 52944}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.2,"[{""id"": 378, ""name"": ""prison""}]"
6520,First Knight,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",55000000,127600435,134,1995-07-07,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""First Knight Productions"", ""id"": 10158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.9,"[{""id"": 3966, ""name"": ""camelot""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 10982, ""name"": ""king arthur""}, {""id"": 177128, ""name"": ""excalibur""}, {""id"": 177129, ""name"": ""knights of the round table""}]"
1439,Anna and the King,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",75000000,0,148,1999-12-16,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""MY"", ""name"": ""Malaysia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 1319, ""name"": ""east india trading company""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 3434, ""name"": ""thailand""}, {""id"": 3998, ""name"": ""palace""}, {""id"": 5499, ""name"": ""burma""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 197602, ""name"": ""denunciation""}]"
37958,Immortals,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",75000000,226904017,110,2011-11-10,"[{""name"": ""Virgin Produced"", ""id"": 8852}, {""name"": ""Mark Canton Productions"", ""id"": 11761}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,"[{""id"": 351, ""name"": ""poison""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8985, ""name"": ""zeus""}, {""id"": 14667, ""name"": ""poseidon""}, {""id"": 18096, ""name"": ""spear""}]"
2026,Hostage,en,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",52000000,77944725,113,2005-03-09,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Stratus Film Co."", ""id"": 11027}, {""name"": ""Syndicate Films International"", ""id"": 26947}, {""name"": ""Equity Pictures Medienfonds GmbH & Co. KG II"", ""id"": 26948}, {""name"": ""Hostage GmbH"", ""id"": 26949}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.2,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 4668, ""name"": ""police operation""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 18233, ""name"": ""hostage situation""}, {""id"": 159710, ""name"": ""hostage negotiator""}]"
7450,Titan A.E.,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",75000000,36754634,94,2000-06-16,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""David Kirschner Productions"", ""id"": 11050}, {""name"": ""Fox Animation Studios"", ""id"": 11231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.3,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10364, ""name"": ""mission""}]"
11375,Hollywood Homicide,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",75000000,51142659,116,2003-06-09,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 2708, ""name"": ""hitman""}]"
9425,Soldier,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 878, ""name"": ""Science Fiction""}]",75000000,14567883,99,1998-10-23,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,"[{""id"": 1826, ""name"": ""space marine""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10158, ""name"": ""alien planet""}, {""id"": 163561, ""name"": ""genetic engineering""}]"
25769,Carriers,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0,5802422,84,2009-09-04,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Ivy Boy Productions"", ""id"": 4482}, {""name"": ""This Is That Productions"", ""id"": 10059}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 966, ""name"": ""beach""}, {""id"": 1333, ""name"": ""desperation""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 11131, ""name"": ""biohazard""}, {""id"": 14673, ""name"": ""disease""}, {""id"": 14782, ""name"": ""trust""}, {""id"": 188957, ""name"": ""virus""}, {""id"": 188973, ""name"": ""pandemic""}]"
23685,Monkeybone,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",75000000,5409517,93,2001-02-23,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Twitching Image Studio"", ""id"": 89626}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.3,"[{""id"": 33465, ""name"": ""parallel world""}, {""id"": 175884, ""name"": ""organ donation""}, {""id"": 175887, ""name"": ""horniness agent""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]"
11866,Flight of the Phoenix,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",45000000,21009180,113,2004-12-17,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Aldrich Group"", ""id"": 49478}, {""name"": ""Optional Pictures"", ""id"": 54004}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4718, ""name"": ""gobi desert""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 12617, ""name"": ""airplane crash""}, {""id"": 15354, ""name"": ""struggle for survival""}, {""id"": 18034, ""name"": ""desert""}]"
9741,Unbreakable,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",75000000,248118121,106,2000-11-13,"[{""name"": ""Limited Edition Productions Inc."", ""id"": 3683}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.9,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 4619, ""name"": ""train accident""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 163455, ""name"": ""super powers""}]"
211672,Minions,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",74000000,1156730962,91,2015-06-17,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 3487, ""name"": ""assistant""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189481, ""name"": ""evil mastermind""}, {""id"": 190999, ""name"": ""minions""}, {""id"": 209714, ""name"": ""3d""}]"
23629,Sucker Punch,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",82000000,89792502,110,2011-03-24,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Lennox House Films"", ""id"": 22119}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.9,"[{""id"": 1411, ""name"": ""brothel""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 3026, ""name"": ""reality""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18128, ""name"": ""inmate""}, {""id"": 18677, ""name"": ""alternative""}, {""id"": 170344, ""name"": ""imagination""}, {""id"": 189400, ""name"": ""lobotomy""}]"
8688,Snake Eyes,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",73000000,103891409,98,1998-08-07,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DeBart"", ""id"": 2519}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 585, ""name"": ""casino""}, {""id"": 2339, ""name"": ""political activism""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 15155, ""name"": ""witness to murder""}]"
10153,Sphere,en,"[{""id"": 878, ""name"": ""Science Fiction""}]",75000000,13100000,134,1998-02-13,"[{""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}, {""name"": ""Constant c Productions"", ""id"": 23370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 3576, ""name"": ""raumschiffabsturz""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 162350, ""name"": ""ocean floor""}, {""id"": 162351, ""name"": ""deepsea""}]"
153518,The Angry Birds Movie,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",73000000,349779543,97,2016-05-11,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Rovio Entertainment"", ""id"": 18642}, {""name"": ""Sony Pictures Imageworks (SPI)"", ""id"": 30692}, {""name"": ""Rovio Mobile"", ""id"": 50848}, {""name"": ""Rovio Animation"", ""id"": 91920}]","[{""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.9,"[{""id"": 2041, ""name"": ""island""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 199263, ""name"": ""anger management""}, {""id"": 209714, ""name"": ""3d""}]"
8676,Fool's Gold,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",70000000,111231041,112,2008-02-07,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.4,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1227, ""name"": ""cemetery""}, {""id"": 1422, ""name"": ""boat""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 3342, ""name"": ""yacht""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3468, ""name"": ""jet ski""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 41185, ""name"": ""heiress""}, {""id"": 163758, ""name"": ""ex-husband ex-wife relationship""}, {""id"": 194943, ""name"": ""henchmen""}]"
20829,Funny People,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",75000000,61458982,146,2009-07-31,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}, {""name"": ""Madison 23"", ""id"": 11708}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,"[{""id"": 3485, ""name"": ""comedian""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 12648, ""name"": ""bromance""}, {""id"": 33731, ""name"": ""stand-up comedian""}]"
4349,The Kingdom,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",70000000,86658558,110,2007-08-22,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""FilmWorks"", ""id"": 7786}, {""name"": ""MDBF Zweite Filmgesellschaft"", ""id"": 12246}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.5,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 5174, ""name"": ""saudi arabia""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6780, ""name"": ""medical examiner""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 206544, ""name"": ""bomb attack""}]"
9718,Talladega Nights: The Ballad of Ricky Bobby,en,"[{""id"": 35, ""name"": ""Comedy""}]",72500000,162966177,116,2006-08-04,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.2,"[{""id"": 5922, ""name"": ""north carolina""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 9848, ""name"": ""family dinner""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33726, ""name"": ""motor""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 161630, ""name"": ""nascar""}, {""id"": 161635, ""name"": ""dog trainer""}, {""id"": 161636, ""name"": ""car movie""}, {""id"": 161643, ""name"": ""sport competition""}, {""id"": 161647, ""name"": ""psychosomatic illness""}, {""id"": 161652, ""name"": ""french stereotype""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
10808,Dr. Dolittle 2,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",70000000,176104344,87,2001-06-22,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Joseph M. Singer Entertainment"", ""id"": 1301}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.9,"[{""id"": 2735, ""name"": ""veterinarian""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 216921, ""name"": ""animal protection""}]"
197,Braveheart,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",72000000,210000000,177,1995-05-24,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""B.H. Finance C.V."", ""id"": 11353}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.7,"[{""id"": 30, ""name"": ""individual""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 930, ""name"": ""in love with enemy""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 6987, ""name"": ""idealism""}, {""id"": 162845, ""name"": ""revolt""}, {""id"": 189433, ""name"": ""tyranny""}]"
